czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
soutěž,competition,kˌɑːmpətˈɪʃən,competition.opus,41019,,,,,True,41
ret,lip,lˈɪp,lip.opus,41020,,,,,True,41
porovnat,compare,kəmpˈɛɹ,compare.opus,41021,,,,,True,41
srovnávací,comparative,kəmpˈæɹətˌɪv,comparative.opus,41022,,,,,True,41
komunikovat,communicate,kəmjˈuːnᵻkˌeɪt,communicate.opus,41023,,,,,True,41
Kdy mi zavoláš?,When will you call me?,wˌɛn wɪl juː kˈɔːl mˌiː,when_will_you_call_me.opus,41024,63,,,53,False,41
Kdy přijdeš?,When will you come?,wˌɛn wɪl juː kˈʌm,when_will_you_come.opus,41025,63,,,53,False,41
Jak nám pomůže?,How will he help us?,hˌaʊ wɪl hiː hˈɛlp ˌʌs,how_will_he_help_us.opus,41026,63,,,53,False,41
Kdy začne kurz?,When will the course start?,wˌɛn wɪl ðə kˈɔːɹs stˈɑːɹt,when_will_the_course_start.opus,41027,63,,,53,False,41
Kdy to spadne?,When will it fall?,wˌɛn wɪl ɪt fˈɔːl,when_will_it_fall.opus,41028,63,,,53,False,41
Kde počkáme?,Where will we wait?,wˌɛɹ wɪl wiː wˈeɪt,where_will_we_wait.opus,41029,63,,,53,False,41
Co vyhrajete?,What will you win?,wˌʌt wɪl juː wˈɪn,what_will_you_win.opus,41030,63,,,53,False,41
Kdy dorazí?,When will they arrive?,wˌɛn wɪl ðeɪ ɚɹˈaɪv,when_will_they_arrive.opus,41031,63,,,53,False,41
sdělení,communication,kəmjˌuːnɪkˈeɪʃən,communication.opus,42000,,,,,True,42
základní,basic,bˈeɪsɪk,basic.opus,42001,,,,,True,42
svoboda,liberty,lˈɪbɚɾi,liberty.opus,42002,,,,,True,42
znepokojení,concern,kənsˈɜːn,concern.opus,42003,,,,,True,42
sluneční světlo,sunlight,sˈʌnlaɪt,sunlight.opus,42004,,,,,True,42
pronajmout,rent,ɹˈɛnt,rent.opus,42005,,,,,True,42
následek,consequence,kˈɑːnsɪkwəns,consequence.opus,42006,,,,,True,42
vyhovovat,suit,sˈuːt,suit.opus,42007,,,,,True,42
vhodný,suitable,sˈuːɾəbəl,suitable.opus,42008,,,,,True,42
vzdálený,remote,ɹᵻmˈoʊt,remote.opus,42009,,,,,True,42
připomenout,remind,ɹᵻmˈaɪnd,remind.opus,42010,,,,,True,42
volný čas,leisure,lˈiːʒɚ,leisure.opus,42011,,,,,True,42
citrón,lemon,lˈɛmən,lemon.opus,42012,,,,,True,42
zmást,confuse,kənfjˈuːz,confuse.opus,42013,,,,,True,42
zmatený,confused,kənfjˈuːzd,confused.opus,42014,,,,,True,42
kufr,suitcase,sˈuːtkeɪs,suitcase.opus,42015,,,,,True,42
limonáda,lemonade,lˌɛmənˈeɪd,lemonade.opus,42016,,,,,True,42
půjčovat,lend,lˈɛnd,lend.opus,42017,,,,,True,42
sebevědomý,confident,kˈɑːnfɪdənt,confident.opus,42018,,,,,True,42
shrnutí,summary,sˈʌmɚɹi,summary.opus,42019,,,,,True,42
naživu,alive,ɐlˈaɪv,alive.opus,42020,,,,,True,42
dávka,batch,bˈætʃ,batch.opus,42021,,,,,True,42
stav,condition,kəndˈɪʃən,condition.opus,42022,,,,,True,42
úroveň,level,lˈɛvəl,level.opus,42023,,,,,True,42
Zavolám mu.,I'm going to call him.,aɪm ɡˌoʊɪŋ tə kˈɔːl hˌɪm,im_going_to_call_him.opus,42024,64,,,54,False,42
Budeš dnes vařit.,You're going to cook today.,jʊɹ ɡˌoʊɪŋ tə kˈʊk tədˈeɪ,youre_going_to_cook_today.opus,42025,64,,,54,False,42
On začne nový projekt.,He's going to start a new project.,hiːz ɡˌoʊɪŋ tə stˈɑːɹt ɐ nˈuː pɹˈɑːdʒɛkt,hes_going_to_start_a_new_project.opus,42026,64,,,54,False,42
Ona odjede příští týden.,She's going to leave next week.,ʃiːz ɡˌoʊɪŋ tə lˈiːv nˈɛkst wˈiːk,shes_going_to_leave_next_week.opus,42027,64,,,54,False,42
Ten strom brzy spadne.,The tree is going to fall soon.,ðə tɹˈiː ɪz ɡˌoʊɪŋ tə fˈɔːl sˈuːn,the_tree_is_going_to_fall_soon.opus,42028,64,,,54,False,42
My zůstaneme doma.,We're going to stay home.,wɪɹ ɡˌoʊɪŋ tə stˈeɪ hˈoʊm,were_going_to_stay_home.opus,42029,64,,,54,False,42
Vy vyhrajete.,You're going to win.,jʊɹ ɡˌoʊɪŋ tə wˈɪn,youre_going_to_win.opus,42030,64,,,54,False,42
Oni přijedou večer.,They're going to arrive tonight.,ðeɪɚ ɡˌoʊɪŋ tʊ ɚɹˈaɪv tənˈaɪt,theyre_going_to_arrive_tonight.opus,42031,64,,,54,False,42
slunečnice,sunflower,sˈʌnflaʊɚ,sunflower.opus,43000,,,,,True,43
sluneční brýle,sunglasses,sˈʌŋɡlæsᵻz,sunglasses.opus,43001,,,,,True,43
levá ruka,left-hand,lˈɛfthˈænd,lefthand.opus,43002,,,,,True,43
opravdu,indeed,ˌɪndˈiːd,indeed.opus,43003,,,,,True,43
obtížnost,difficulty,dˈɪfɪkˌʌlti,difficulty.opus,43004,,,,,True,43
gram,gramme,ɡɹˈæm,gramme.opus,43005,,,,,True,43
blondýnka,blonde,blˈɑːnd,blonde.opus,43006,,,,,True,43
rozzlobeně,angrily,ˈæŋɡɹili,angrily.opus,43007,,,,,True,43
vnouče,grandchild,ɡɹˈændtʃaɪld,grandchild.opus,43008,,,,,True,43
dědeček,granddad,ɡɹˈændæd,granddad.opus,43009,,,,,True,43
velmi,extremely,ɛkstɹˈiːmli,extremely.opus,43010,,,,,True,43
obývací pokoj,sitting room,sˈɪɾɪŋ ɹˈuːm,sitting_room.opus,43011,,,,,True,43
navíc,extra,ˈɛkstɹə,extra.opus,43012,,,,,True,43
zdát,seem,sˈiːm,seem.opus,43013,,,,,True,43
anděl,angel,ˈeɪndʒəl,angel.opus,43014,,,,,True,43
babička,granny,ɡɹˈæni,granny.opus,43015,,,,,True,43
starověké,ancient,ˈeɪntʃənt,ancient.opus,43016,,,,,True,43
brusle,skate,skˈeɪt,skate.opus,43017,,,,,True,43
výraz,expression,ɛkspɹˈɛʃən,expression.opus,43018,,,,,True,43
hledat,seek,sˈiːk,seek.opus,43019,,,,,True,43
rychlík,express,ɛkspɹˈɛs,express.opus,43020,,,,,True,43
semínko,seed,sˈiːd,seed.opus,43021,,,,,True,43
skateboarding,skateboarding,skˈeɪtbɔːɹdɪŋ,skateboarding.opus,43022,,,,,True,43
prozkoumat,explore,ɛksplˈɔːɹ,explore.opus,43023,,,,,True,43
já nebudu volat,I'm not going to call,aɪm nˌɑːt ɡˌoʊɪŋ tə kˈɔːl,im_not_going_to_call.opus,43024,65,,,55,False,43
ty nebudeš vařit,you aren't going to cook,juː ˌɑːɹnt ɡˌoʊɪŋ tə kˈʊk,you_arent_going_to_cook.opus,43025,65,,,55,False,43
on nezačne,he isn't going to start,hiː ˌɪzənt ɡˌoʊɪŋ tə stˈɑːɹt,he_isnt_going_to_start.opus,43026,65,,,55,False,43
ona neodjede,she isn't going to leave,ʃiː ˌɪzənt ɡˌoʊɪŋ tə lˈiːv,she_isnt_going_to_leave.opus,43027,65,,,55,False,43
ono nespadne,it isn't going to fall,ɪɾ ˌɪzənt ɡˌoʊɪŋ tə fˈɔːl,it_isnt_going_to_fall.opus,43028,65,,,55,False,43
my nezůstaneme,we aren't going to stay,wiː ˌɑːɹnt ɡˌoʊɪŋ tə stˈeɪ,we_arent_going_to_stay.opus,43029,65,,,55,False,43
vy nevyhrajete,you aren't going to win,juː ˌɑːɹnt ɡˌoʊɪŋ tə wˈɪn,you_arent_going_to_win.opus,43030,65,,,55,False,43
oni nepřijedou,they aren't going to arrive,ðeɪ ˌɑːɹnt ɡˌoʊɪŋ tʊ ɚɹˈaɪv,they_arent_going_to_arrive.opus,43031,65,,,55,False,43
vděčný,grateful,ɡɹˈeɪtfəl,grateful.opus,44000,,,,,True,44
bruslení,skating,skˈeɪɾɪŋ,skating.opus,44001,,,,,True,44
dřez,sink,sˈɪŋk,sink.opus,44002,,,,,True,44
jednotného čísla,singular,sˈɪŋɡjʊlɚ,singular.opus,44003,,,,,True,44
absolvovat,graduate,ɡɹˈædʒuːət,graduate.opus,44004,,,,,True,44
móda,fashion,fˈæʃən,fashion.opus,44005,,,,,True,44
fascinovat,fascinate,fˈæsᵻnˌeɪt,fascinate.opus,44006,,,,,True,44
fascinující,fascinating,fˈæsᵻnˌeɪɾɪŋ,fascinating.opus,44007,,,,,True,44
semestr,semester,səmˈɛstɚ,semester.opus,44008,,,,,True,44
zlatý,golden,ɡˈoʊldən,golden.opus,44009,,,,,True,44
golf,golf,ɡˈɑːlf,golf.opus,44010,,,,,True,44
květ,bloom,blˈuːm,bloom.opus,44011,,,,,True,44
jízdné,fare,fˈɛɹ,fare.opus,44012,,,,,True,44
dobře vypadající,good-looking,ɡˈʊdlˈʊkɪŋ,goodlooking.opus,44013,,,,,True,44
fantastický,fantastic,fæntˈæstɪk,fantastic.opus,44014,,,,,True,44
módní,fancy,fˈænsi,fancy.opus,44015,,,,,True,44
vysvětlení,explanation,ɛksplɐnˈeɪʃən,explanation.opus,44016,,,,,True,44
jednoduše,simply,sˈɪmpli,simply.opus,44017,,,,,True,44
pád,fall,fˈɔːl,fall.opus,44018,,,,,True,44
spravedlivě,fairly,fˈɛɹli,fairly.opus,44019,,,,,True,44
podprsenka,bra,bɹˈɑː,bra.opus,44020,,,,,True,44
milost,grace,ɡɹˈeɪs,grace.opus,44021,,,,,True,44
selhat,fail,fˈeɪl,fail.opus,44022,,,,,True,44
krev,blood,blˈʌd,blood.opus,44023,,,,,True,44
Budu volat?,Am I going to call?,æm aɪ ɡˌoʊɪŋ tə kˈɔːl,am_i_going_to_call.opus,44024,66,,,56,False,44
Budeš vařit?,Are you going to cook?,ɑːɹ juː ɡˌoʊɪŋ tə kˈʊk,are_you_going_to_cook.opus,44025,66,,,56,False,44
On začne?,Is he going to start?,ɪz hiː ɡˌoʊɪŋ tə stˈɑːɹt,is_he_going_to_start.opus,44026,66,,,56,False,44
Ona odjede?,Is she going to leave?,ɪz ʃiː ɡˌoʊɪŋ tə lˈiːv,is_she_going_to_leave.opus,44027,66,,,56,False,44
Spadne to?,Is it going to fall?,ɪz ɪt ɡˌoʊɪŋ tə fˈɔːl,is_it_going_to_fall.opus,44028,66,,,56,False,44
My zůstaneme?,Are we going to stay?,ɑːɹ wiː ɡˌoʊɪŋ tə stˈeɪ,are_we_going_to_stay.opus,44029,66,,,56,False,44
Vy vyhrajete?,Are you going to win?,ɑːɹ juː ɡˌoʊɪŋ tə wˈɪn,are_you_going_to_win.opus,44030,66,,,56,False,44
Oni přijedou?,Are they going to arrive?,ɑːɹ ðeɪ ɡˌoʊɪŋ tʊ ɚɹˈaɪv,are_they_going_to_arrive.opus,44031,66,,,56,False,44
postupně,gradually,ɡɹˈædʒuːəli,gradually.opus,45000,,,,,True,45
zpěv,singing,sˈɪŋɪŋ,singing.opus,45001,,,,,True,45
jedinný,single,sˈɪŋɡəl,single.opus,45002,,,,,True,45
známý,familiar,fəmˈɪlɪɹ,familiar.opus,45003,,,,,True,45
expert,expert,ˈɛkspɜːt,expert.opus,45004,,,,,True,45
zažít,experience,ɛkspˈiəɹɪəns,experience.opus,45005,,,,,True,45
skluzavka,slide,slˈaɪd,slide.opus,45006,,,,,True,45
mořské plody,seafood,sˈiːfuːd,seafood.opus,45007,,,,,True,45
přesně,exactly,ɛɡzˈæktli,exactly.opus,45008,,,,,True,45
pistole,gun,ɡˈʌn,gun.opus,45009,,,,,True,45
štíhlý,slim,slˈɪm,slim.opus,45010,,,,,True,45
deka,blanket,blˈæŋkɪt,blanket.opus,45011,,,,,True,45
důkaz,evidence,ˈɛvɪdəns,evidence.opus,45012,,,,,True,45
značka,brand,bɹˈænd,brand.opus,45013,,,,,True,45
statečný,brave,bɹˈeɪv,brave.opus,45014,,,,,True,45
vina,blame,blˈeɪm,blame.opus,45015,,,,,True,45
skript,script,skɹˈɪpt,script.opus,45016,,,,,True,45
vůbec,ever,ˈɛvɚ,ever.opus,45017,,,,,True,45
zkouška,exam,ɛɡzˈæm,exam.opus,45018,,,,,True,45
přerušení,break,bɹˈeɪk,break.opus,45019,,,,,True,45
rozpůlit,half,hˈæf,half.opus,45020,,,,,True,45
tabule,blackboard,blˈækbɔːɹd,blackboard.opus,45021,,,,,True,45
poloviční cenu,half-price,hˈæfpɹˈaɪs,halfprice.opus,45022,,,,,True,45
pomalu,slowly,slˈoʊli,slowly.opus,45023,,,,,True,45
Kdy mu zavolám?,When am I going to call him?,wˌɛn æm aɪ ɡˌoʊɪŋ tə kˈɔːl hˌɪm,when_am_i_going_to_call_him.opus,45024,67,,,57,False,45
Co budeš vařit?,What are you going to cook?,wˌʌt ɑːɹ juː ɡˌoʊɪŋ tə kˈʊk,what_are_you_going_to_cook.opus,45025,67,,,57,False,45
Kdy začne?,When is she going to start?,wˌɛn ɪz ʃiː ɡˌoʊɪŋ tə stˈɑːɹt,when_is_she_going_to_start.opus,45026,67,,,57,False,45
Kam odjede?,Where is she going to go?,wˌɛɹ ɪz ʃiː ɡˌoʊɪŋ tə ɡˈoʊ,where_is_she_going_to_go.opus,45027,67,,,57,False,45
Kdy to spadne?,When is it going to fall?,wˌɛn ɪz ɪt ɡˌoʊɪŋ tə fˈɔːl,when_is_it_going_to_fall.opus,45028,67,,,57,False,45
Kde zůstaneme?,Where are we going to stay?,wˌɛɹ ɑːɹ wiː ɡˌoʊɪŋ tə stˈeɪ,where_are_we_going_to_stay.opus,45029,67,,,57,False,45
Co vyhrajete?,What are you going to win?,wˌʌt ɑːɹ juː ɡˌoʊɪŋ tə wˈɪn,what_are_you_going_to_win.opus,45030,67,,,57,False,45
Kdy přijedou?,When are they going to arrive?,wˌɛn ɑːɹ ðeɪ ɡˌoʊɪŋ tʊ ɚɹˈaɪv,when_are_they_going_to_arrive.opus,45031,67,,,57,False,45
euro,euro,jˈʊɹɹoʊ,euro.opus,46000,,,,,True,46
šunka,ham,hˈæm,ham.opus,46001,,,,,True,46
šroub,screw,skɹˈuː,screw.opus,46002,,,,,True,46
podat,hand,hˈænd,hand.opus,46003,,,,,True,46
kabelka,handbag,hˈændbæɡ,handbag.opus,46004,,,,,True,46
obrazovka,screen,skɹˈiːn,screen.opus,46005,,,,,True,46
založit,establish,ɪstˈæblɪʃ,establish.opus,46006,,,,,True,46
handicap,handicap,hˈændɪkˌæp,handicap.opus,46007,,,,,True,46
handicapované,handicapped,hˈændɪkˌæpt,handicapped.opus,46008,,,,,True,46
sudý,even,ˈiːvən,even.opus,46009,,,,,True,46
udeřit,blow,blˈoʊ,blow.opus,46010,,,,,True,46
plátek,slice,slˈaɪs,slice.opus,46011,,,,,True,46
provádět,guide,ɡˈaɪd,guide.opus,46012,,,,,True,46
průvodce,guidebook,ɡˈaɪdbʊk,guidebook.opus,46013,,,,,True,46
lyže,ski,skˈiː,ski.opus,46014,,,,,True,46
velmi,greatly,ɡɹˈeɪtli,greatly.opus,46015,,,,,True,46
lyžování,skiing,skˈiːɪŋ,skiing.opus,46016,,,,,True,46
chamtivý,greedy,ɡɹˈiːdi,greedy.opus,46017,,,,,True,46
existovat,exist,ɛɡzˈɪst,exist.opus,46018,,,,,True,46
vystavit,exhibit,ɛɡzˈɪbɪt,exhibit.opus,46019,,,,,True,46
výstava,exhibition,ɛksɪbˈɪʃən,exhibition.opus,46020,,,,,True,46
tajemník,secretary,sˈɛkɹətɹi,secretary.opus,46021,,,,,True,46
gril,grill,ɡɹˈɪl,grill.opus,46022,,,,,True,46
grilovat,grill,ɡɹˈɪl,grill.opus,46023,,,,,True,46
"Když zahřívám led, taje","If I heat ice, it melts",ɪf aɪ hˈiːt ˈaɪs ɪt mˈɛlts,if_i_heat_ice_it_melts.opus,46024,68,,,58,False,46
"Když se dotkneš ohně, pálí","If you touch fire, it burns",ɪf juː tˈʌtʃ fˈaɪɚɹ ɪt bˈɜːnz,if_you_touch_fire_it_burns.opus,46025,68,,,58,False,46
"Když jí příliš rychle, je mu špatně","If he eats too fast, he feels sick",ɪf hiː ˈiːts tˈuː fˈæst hiː fˈiːlz sˈɪk,if_he_eats_too_fast_he_feels_sick.opus,46026,68,,,58,False,46
"Když smíchá barvy, vznikne zelená","If she mixes the colours, it turns green",ɪf ʃiː mˈɪksᵻz ðə kˈʌlɚz ɪt tˈɜːnz ɡɹˈiːn,if_she_mixes_the_colours_it_turns_green.opus,46027,68,,,58,False,46
"Když se ochladí, voda zmrzne","If it gets cold, water freezes",ɪf ɪt ɡˈɛts kˈoʊld wˈɔːɾɚ fɹˈiːzᵻz,if_it_gets_cold_water_freezes.opus,46028,68,,,58,False,46
"Když necháme mléko venku, zkazí se","If we leave milk out, it spoils",ɪf wiː lˈiːv mˈɪlk ˈaʊt ɪt spˈɔɪlz,if_we_leave_milk_out_it_spoils.opus,46029,68,,,58,False,46
"Když stisknete tlačítko, světlo se rozsvítí","If you press the button, the light comes on",ɪf juː pɹˈɛs ðə bˈʌʔn̩ ðə lˈaɪt kˈʌmz ˈɔn,if_you_press_the_button_the_light_comes_on.opus,46030,68,,,58,False,46
"Když nezalévají rostliny, zemřou","If they don't water the plants, they die",ɪf ðeɪ dˈoʊnt wˈɔːɾɚ ðə plˈænts ðeɪ dˈaɪ,if_they_dont_water_the_plants_they_die.opus,46031,68,,,58,False,46
grilovaný,grilled,ɡɹˈɪld,grilled.opus,47000,,,,,True,47
brainstorm,brainstorm,bɹˈeɪnstɔːɹm,brainstorm.opus,47001,,,,,True,47
vyhledávání,search,sˈɜːtʃ,search.opus,47002,,,,,True,47
brzda,brake,bɹˈeɪk,brake.opus,47003,,,,,True,47
úzkostné,anxious,ˈæŋʃəs,anxious.opus,47004,,,,,True,47
hlídat,guard,ɡˈɑːɹd,guard.opus,47005,,,,,True,47
otrok,slave,slˈeɪv,slave.opus,47006,,,,,True,47
pobřeží,seaside,sˈiːsaɪd,seaside.opus,47007,,,,,True,47
předek,ancestor,ˈænsɛstɚ,ancestor.opus,47008,,,,,True,47
bezesný,sleepless,slˈiːpləs,sleepless.opus,47009,,,,,True,47
vyjmout,except,ɛksˈɛpt,except.opus,47010,,,,,True,47
větev,branch,bɹˈæntʃ,branch.opus,47011,,,,,True,47
ospalý,sleepy,slˈiːpi,sleepy.opus,47012,,,,,True,47
obchod s potravinami,grocery store,ɡɹˈoʊsɚɹi stˈɔːɹ,grocery_store.opus,47013,,,,,True,47
rychlé občerstvení,fast food,fˈæst fˈuːd,fast_food.opus,47014,,,,,True,47
rukavice,glove,ɡlˈʌv,glove.opus,47015,,,,,True,47
knihovna,bookcase,bˈʊkkeɪs,bookcase.opus,47016,,,,,True,47
jiný,another,ɐnˈʌðɚ,another.opus,47017,,,,,True,47
potěr,fry,fɹˈaɪ,fry.opus,47018,,,,,True,47
složku,folder,fˈoʊldɚ,folder.opus,47019,,,,,True,47
šok,shock,ʃˈɑːk,shock.opus,47020,,,,,True,47
plně,fully,fˈʊli,fully.opus,47021,,,,,True,47
stín,shadow,ʃˈædoʊ,shadow.opus,47022,,,,,True,47
vařený,boiled,bˈɔɪld,boiled.opus,47023,,,,,True,47
"Když skončím brzy, zavolám ti","If I finish early, I'll call you",ɪf aɪ fˈɪnɪʃ ˈɜːli aɪl kˈɔːl juː,if_i_finish_early_ill_call_you.opus,47024,69,,,59,False,47
"Když přijdeš včas, začneme","If you arrive on time, we'll start",ɪf juː ɚɹˈaɪv ˌɔn tˈaɪm wiːl stˈɑːɹt,if_you_arrive_on_time_well_start.opus,47025,69,,,59,False,47
"Když bude pracovat, vydělá peníze","If he works, he'll earn money",ɪf hiː wˈɜːks hiːl ˈɜːn mˈʌni,if_he_works_hell_earn_money.opus,47026,69,,,59,False,47
"Když bude studovat, složí zkoušku","If she studies, she'll pass the exam",ɪf ʃiː stˈʌdiz ʃiːl pˈæs ðɪ ɛɡzˈæm,if_she_studies_shell_pass_the_exam.opus,47027,69,,,59,False,47
"Když bude pršet, zápas se zruší","If it rains, the match will be cancelled",ɪf ɪt ɹˈeɪnz ðə mˈætʃ wɪl biː kˈænsəld,if_it_rains_the_match_will_be_cancelled.opus,47028,69,,,59,False,47
"Když budeme mít čas, navštívíme muzeum","If we have time, we'll visit the museum",ɪf wiː hæv tˈaɪm wiːl vˈɪzɪt ðə mjuːzˈiəm,if_we_have_time_well_visit_the_museum.opus,47029,69,,,59,False,47
"Když si pospíšíte, stihnete vlak","If you hurry, you'll catch the train",ɪf juː hˈɜːɹi juːl kˈætʃ ðə tɹˈeɪn,if_you_hurry_youll_catch_the_train.opus,47030,69,,,59,False,47
"Když budou šetřit, koupí si dům","If they save money, they'll buy a house",ɪf ðeɪ sˈeɪv mˈʌni ðeɪl bˈaɪ ɐ hˈaʊs,if_they_save_money_theyll_buy_a_house.opus,47031,69,,,59,False,47
fungovat,function,fˈʌŋkʃən,function.opus,48000,,,,,True,48
odstín,shade,ʃˈeɪd,shade.opus,48001,,,,,True,48
blázen,fool,fˈuːl,fool.opus,48002,,,,,True,48
regál,bookshelf,bˈʊkʃɛlf,bookshelf.opus,48003,,,,,True,48
mouka,flour,flˈaʊɚ,flour.opus,48004,,,,,True,48
knihkupectví,bookshop,bˈʊkʃɑːp,bookshop.opus,48005,,,,,True,48
zaplavit,flood,flˈʌd,flood.opus,48006,,,,,True,48
šít,sew,sˈoʊ,sew.opus,48007,,,,,True,48
plovák,float,flˈoʊt,float.opus,48008,,,,,True,48
let,flight,flˈaɪt,flight.opus,48009,,,,,True,48
nábytek,furniture,fˈɜːnɪtʃɚ,furniture.opus,48010,,,,,True,48
prodavač,shop assistant,ʃˈɑːp ɐsˈɪstənt,shop_assistant.opus,48011,,,,,True,48
další,further,fˈɜːðɚ,further.opus,48012,,,,,True,48
blecha,flea,flˈiː,flea.opus,48013,,,,,True,48
pobřeží,shore,ʃˈɔːɹ,shore.opus,48014,,,,,True,48
vařit,boil,bˈɔɪl,boil.opus,48015,,,,,True,48
nepříjemný,annoying,ɐnˈɔɪɪŋ,annoying.opus,48016,,,,,True,48
fotbalista,footballer,fˈʊtbɔːlɚ,footballer.opus,48017,,,,,True,48
upřímný,frank,fɹˈæŋk,frank.opus,48018,,,,,True,48
podíl,share,ʃˈɛɹ,share.opus,48019,,,,,True,48
šampon,shampoo,ʃæmpˈuː,shampoo.opus,48020,,,,,True,48
vpřed,forward,fˈɔːɹwɚd,forward.opus,48021,,,,,True,48
štěstí,fortune,fˈɔːɹtʃʊn,fortune.opus,48022,,,,,True,48
naštěstí,fortunately,fˈɔːɹtʃənətli,fortunately.opus,48023,,,,,True,48
"Kdybych měl čas, cestoval bych","If I had time, I'd travel",ɪf aɪ hæd tˈaɪm aɪd tɹˈævəl,if_i_had_time_id_travel.opus,48024,70,,,60,False,48
"Kdybys znal odpověď, řekl bys ji","If you knew the answer, you'd say it",ɪf juː nˈuː ðɪ ˈænsɚ juːd sˈeɪ ɪt,if_you_knew_the_answer_youd_say_it.opus,48025,70,,,60,False,48
"Kdyby měl peníze, koupil by auto","If he had the money, he'd buy a car",ɪf hiː hæd ðə mˈʌni hiːd bˈaɪ ɐ kˈɑːɹ,if_he_had_the_money_hed_buy_a_car.opus,48026,70,,,60,False,48
"Kdyby měla volno, odpočívala by","If she had a day off, she'd rest",ɪf ʃiː hæd ɐ dˈeɪ ˈɔf ʃiːd ɹˈɛst,if_she_had_a_day_off_shed_rest.opus,48027,70,,,60,False,48
"Kdyby bylo tepleji, fungovalo by to","If it were warmer, it'd work",ɪf ɪt wɜː wˈɔːɹmɚɹ ɪɾəd wˈɜːk,if_it_were_warmer_itd_work.opus,48028,70,,,60,False,48
"Kdybychom bydleli blíž, chodili bychom pěšky","If we lived closer, we'd walk",ɪf wiː lˈɪvd klˈoʊsɚ wiːd wˈɔːk,if_we_lived_closer_wed_walk.opus,48029,70,,,60,False,48
"Kdybyste měli více času, pomohli byste","If you had more time, you'd help",ɪf juː hæd mˈɔːɹ tˈaɪm juːd hˈɛlp,if_you_had_more_time_youd_help.opus,48030,70,,,60,False,48
"Kdyby měli mapu, neztratili by se","If they had a map, they wouldn't get lost",ɪf ðeɪ hæd ɐ mˈæp ðeɪ wˈʊdənt ɡɛt lˈɔst,if_they_had_a_map_they_wouldnt_get_lost.opus,48031,70,,,60,False,48
